Dönem,Dağıtım kanalı,Müşteri Hesap Grubu,Müş.Hesap Grubu Tnm,Sipariş Veren,Sipariş Veren İsim,Malı Teslim Alan Kodu,Malı Teslim Alan Adı,Ülke anahtarı,Yerleşim yeri,Mahalle,Fatura Kalemi,Malzeme,Malzeme Tanımı,Faturalama Miktar,Satış belgesi türü,Sipariş Türü Tanımı,Versiyon,Satış belgesi,Teslimat türü,Teslimat Türü Tanımı,Teslimat Numarası,Nakliye numarası,İrsaliye Numarası,Mal çıkış Tarihi,Fatura Türü,Fatura Türü Tanımı,Fatura Tarihi,Faturalama Tipi,Fatura Numarası,Referans No,Belge para birimi,Birim Fiyat,Eleks Birim Fiyat,Net değer,Toplam Tutar,Vergi tutarı,TRY Birim Fiyat,TRY Toplam Tutar,EUR Birim Fiyat,EUR Toplam Tutar,USD Birim Fiyat,USD Toplam Tutar,GBP Birim Fiyat,GBP Toplam Tutar,Vade Gün,Satış Vade Günü,Satış Vade Günü,Değerleme sınıfı,Mal Grubu,Malzeme Kod 1,Malzeme Kod 2,Malzeme Kod 3,Malzeme Kod 4,Malzeme Kod 5,Malzeme Türü,Fatura Koşul Kodu,Ödeme koşulu,Koşul kodu,Fiyatlanadırma Tarihi,Kur tipi,Eur Kur,Usd Kur,Gbp Kur,Sipariş Nedeni,Satış bürosu,Belge koşulu no.,SA sipariş numarası,Incoterms,Incoterms (bölüm 2),Ödeyen,Ödeyenin İsmi,Ödeyen Müşteri İl Kodu,Ödeyen Müşteri İlçe Kodu,Ara toplam 4,Ad,Ad 2,Kalem,SD belgesi tipi,Toplam Tutar,Sipariş Veren,Sipariş Veren Ad,Sip.Veren.Kent,Sip.Veren.Ülke,Sip.Veren.Bölge,Sip.Veren.Bölge Adı,Standart fiyat,Std. Fiyat Toplam,Fiili Fiyat,Fiili Fiyat Toplam
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0509021,BEYAZ SARAY MÜH. MAD. İNŞ. SAN. VE TİC.,TR,KONYA,KARATAY,60,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,20.000,Z400,Elm Bayi Sts Sip.,,20378443,Z400,Elm. Bayi Tsl.,810649820,16749,,7/24/2023,Z101,Serel Intercompany,7/24/2023,I,90684266,SR12023000002331,TRY,792.62,0.00,"15,852.40","15,852.40","3,170.48",792.62,"15,852.40",26.48,529.67,29.47,589.43,22.96,459.13,"2,888,340",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0007,Z150,0020378443,7/19/2023,M,,,,,,0001252522,58111,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"15,852.40",ELMOR TESİSAT MALZ.TİC.A.Ş.,,60,5,"19,022.88",509021,BEYAZ SARAY MÜH. MAD. İNŞ.SAN. VE T,KONYA,TR,42,Konya,461.18,"9,223.60",442.90,"8,858.00"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0007492,OKUMUŞLAR YAPI ANONİM ŞİRKETİ,TR,BURSA,OSMANGAZI,10,223BS00002,BETA SLIM YAVAŞ KP. KLOZET KAPAĞI,9.000,Z400,Elm Bayi Sts Sip.,,20378393,Z400,Elm. Bayi Tsl.,810649474,16743,,7/21/2023,Z101,Serel Intercompany,7/21/2023,I,90683915,SR32023000000751,TRY,735.06,0.00,"6,615.54","6,615.54","1,323.11",735.06,"6,615.54",24.39,219.53,27.34,246.04,21.22,190.94,"1,179,158",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0007,Z150,0020378393,7/18/2023,M,,,,,,0001251852,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"6,615.54",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"7,938.65",507015,OKUMUŞLAR YAPI ANONİM ŞİRKETİ,BURSA,TR,16,Bursa,453.30,"4,079.70",444.17,"3,997.53"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0509021,BEYAZ SARAY MÜH. MAD. İNŞ. SAN. VE TİC.,TR,KONYA,KARATAY,40,223BS00002,BETA SLIM YAVAŞ KP. KLOZET KAPAĞI,15.000,Z400,Elm Bayi Sts Sip.,,20378443,Z400,Elm. Bayi Tsl.,810649820,16749,,7/24/2023,Z101,Serel Intercompany,7/24/2023,I,90684266,SR12023000002331,TRY,735.06,0.00,"11,025.90","11,025.90","2,205.18",735.06,"11,025.90",24.56,368.40,27.33,409.97,21.29,319.34,"2,008,935",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0007,Z150,0020378443,7/19/2023,M,,,,,,0001252522,58111,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"11,025.90",ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,"13,231.08",509021,BEYAZ SARAY MÜH. MAD. İNŞ.SAN. VE T,KONYA,TR,42,Konya,453.30,"6,799.50",444.17,"6,662.55"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D504064,AÇIK YAPI MALZ. İNŞ. SAN. TİC. A.Ş.,TR,ELAZIĞ,MERKEZ,40,223BS00002,BETA SLIM YAVAŞ KP. KLOZET KAPAĞI,6.000,Z400,Elm Bayi Sts Sip.,,20378788,Z400,Elm. Bayi Tsl.,810650182,16760,,7/25/2023,Z101,Serel Intercompany,7/25/2023,I,90684901,SR22023000000445,TRY,735.06,0.00,"4,410.36","4,410.36",882.07,735.06,"4,410.36",24.61,147.68,27.30,163.82,21.30,127.78,"786,105",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0007,Z150,0020378788,7/24/2023,M,,,,,,0001253782,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"4,410.36",ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,"5,292.43",504064,AÇIK YAPI MALZ. İNŞ. SAN. TİC. A.Ş.,ELAZIĞ,TR,23,Elazig,453.30,"2,719.80",444.17,"2,665.02"
202307,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,2600,MURAT ÇABUK,TR,ANKARA,ÇANKAYA,20,223BS00002,BETA SLIM YAVAŞ KP. KLOZET KAPAĞI,1.000,Z100,Serel Yİ Satış,4500250976,15412,ZT01,Serel Yurtiçi Tesl.,80206811,16657,,7/11/2023,Z100,Serel Yİ Satış,7/11/2023,L,90681583,SR12023000002128,TRY,646.55,0.00,646.55,646.55,129.31,646.55,646.55,22.65,22.65,24.81,24.81,19.41,19.41,"77,586",120,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,EMAR202302,Z120,0000015412,7/10/2023,M,,,,,1099,0001247585,4500250976,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,SANAYİ VE TİCARET A.Ş.,20,M,775.86,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,ISTANBUL,TR,34,Istanbul,453.30,453.30,444.17,444.17
202307,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,2600,SUAT BULUT,TR,MANİSA,YUNUSEMRE,30,223BS00002,BETA SLIM YAVAŞ KP. KLOZET KAPAĞI,1.000,Z100,Serel Yİ Satış,4500250974,15409,ZT01,Serel Yurtiçi Tesl.,80206805,16670,,7/14/2023,Z100,Serel Yİ Satış,7/14/2023,L,90682519,SR32023000000737,TRY,598.60,0.00,598.60,598.60,119.72,598.60,598.60,20.53,20.53,22.92,22.92,17.60,17.60,0,0,0,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,EMAR202301,Z000,0000015409,7/10/2023,M,,,,,1099,0001249084,4500250974,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,SANAYİ VE TİCARET A.Ş.,30,M,718.32,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,ISTANBUL,TR,34,Istanbul,453.30,453.30,444.17,444.17
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012055,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,BURSA,NILÜFER,41,223BS00002,BETA SLIM YAVAS KP. KLOZET KAPAGI,6.000,Z400,Elm Bayi Sts Sip.,,20377970,Z400,Elm. Bayi Tsl.,810647888,16694,,7/14/2023,Z101,Serel Intercompany,7/14/2023,I,90682489,SR32023000000713,TRY,514.25,0.00,"3,085.50","3,085.50",617.10,514.25,"3,085.50",17.64,105.81,19.69,118.13,15.12,90.70,"567,000",135,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340M0001,Z135,0020377970,7/5/2023,M,,,,,,0001249052,109560-563299,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"3,085.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,41,5,"3,702.60",D0012055,BAUHAUS INSAAT MALZEMELERI VE EV GE,BURSA,TR,16,Bursa,453.30,"2,719.80",444.17,"2,665.02"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0504077,ÖZ GÜNEŞ YAPI MALZEMELERİ İNŞ. TAR. NAK.,TR,ADIYAMAN,MERKEZ,50,223BS00002,BETA SLIM YAVAŞ KP. KLOZET KAPAĞI,2.000,Z400,Elm Bayi Sts Sip.,,20378559,Z400,Elm. Bayi Tsl.,810649817,16760,,7/25/2023,Z101,Serel Intercompany,7/25/2023,I,90684895,SR22023000000439,TRY,735.06,0.00,"1,470.12","1,470.12",294.02,735.06,"1,470.12",24.61,49.23,27.30,54.61,21.30,42.59,"276,593",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0007,Z150,0020378559,7/20/2023,M,,,,,,0001253776,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"1,470.12",ELMOR TESİSAT MALZ.TİC.A.Ş.,,50,5,"1,764.14",504077,ÖZ GÜNEŞ YAPI MALZEMELERİ İNŞ. TAR.,ADIYAMAN,TR,02,Adiyaman,453.30,906.60,444.17,888.34
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012052,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,İSTANBUL,BAYRAMPASA,70,223BS00002,BETA SLIM YAVAS KP. KLOZET KAPAGI,10.000,Z400,Elm Bayi Sts Sip.,,20377967,Z400,Elm. Bayi Tsl.,810647887,16696,,7/14/2023,Z101,Serel Intercompany,7/14/2023,I,90682488,SR32023000000712,TRY,653.34,0.00,"6,533.40","6,533.40","1,306.68",653.34,"6,533.40",22.41,224.06,25.01,250.13,19.21,192.05,"1,222,830",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0002,Z150,0020377967,7/5/2023,M,,,,,,0001249048,109560-563281,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"6,533.40",ELMOR TESİSAT MALZ.TİC.A.Ş.,,70,5,"7,840.08",D0012052,BAUHAUS INSAAT MALZEMELERI VE EV GE,İSTANBUL,TR,34,Istanbul,453.30,"4,533.00",444.17,"4,441.70"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004428,HAK SERAMIK VE YAPI INSAAT MALZEMEL ERI,TR,HATAY,ISKENDERUN,20,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,10.000,Z400,Elm Bayi Sts Sip.,,20378473,Z400,Elm. Bayi Tsl.,810649509,16760,,7/25/2023,Z101,Serel Intercompany,7/25/2023,I,90684894,SR22023000000438,TRY,792.62,0.00,"7,926.20","7,926.20","1,585.24",792.62,"7,926.20",26.54,265.40,29.44,294.42,22.96,229.65,"1,412,775",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0007,Z150,0020378473,7/19/2023,M,,,,,,0001253775,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"7,926.20",ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,"9,511.44",504050,HAK SERAMiK VE YAPI İNŞAAT MALZ.SAN,HATAY,TR,31,Hatay,461.18,"4,611.80",442.90,"4,429.00"
202307,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,2600,MURAT YILMAZ,TR,ANKARA,ÇANKAYA,10,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,1.000,Z100,Serel Yİ Satış,4500251679,15447,ZT01,Serel Yurtiçi Tesl.,80207611,16713,,7/17/2023,Z100,Serel Yİ Satış,7/17/2023,L,90682703,SR12023000002232,TRY,645.48,0.00,645.48,645.48,129.10,645.48,645.48,22.00,22.00,24.69,24.69,18.86,18.86,0,0,0,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,EMAR202301,Z000,0000015447,7/17/2023,M,,,,,1099,0001249678,4500251679,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,SANAYİ VE TİCARET A.Ş.,10,M,774.58,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,ISTANBUL,TR,34,Istanbul,461.18,461.18,442.90,442.90
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012052,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,İSTANBUL,BAYRAMPASA,80,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,10.000,Z400,Elm Bayi Sts Sip.,,20377967,Z400,Elm. Bayi Tsl.,810647887,16696,,7/14/2023,Z101,Serel Intercompany,7/14/2023,I,90682488,SR32023000000712,TRY,704.50,0.00,"7,045.00","7,045.00","1,409.00",704.50,"7,045.00",24.16,241.60,26.97,269.72,20.71,207.09,"1,318,590",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0002,Z150,0020377967,7/5/2023,M,,,,,,0001249048,109560-563281,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"7,045.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,80,5,"8,454.00",D0012052,BAUHAUS INSAAT MALZEMELERI VE EV GE,İSTANBUL,TR,34,Istanbul,461.18,"4,611.80",442.90,"4,429.00"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012056,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,İSTANBUL,BAKIRKÖY,50,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,10.000,Z400,Elm Bayi Sts Sip.,,20377975,Z400,Elm. Bayi Tsl.,810645744,16647,,7/7/2023,Z101,Serel Intercompany,7/7/2023,I,90681363,SR02023000000250,TRY,704.50,0.00,"7,045.00","7,045.00","1,268.10",704.50,"7,045.00",24.88,248.80,27.05,270.49,21.27,212.72,"1,318,590",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0002,Z150,0020377975,7/5/2023,M,,,,,,0001247154,109560-563303,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"7,045.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,50,5,"8,313.10",D0012056,BAUHAUS INSAAT MALZEMELERI VE EV GE,İSTANBUL,TR,34,Istanbul,461.18,"4,611.80",442.90,"4,429.00"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012058,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,ANTALYA,KEPEZ,32,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,12.000,Z400,Elm Bayi Sts Sip.,,20377978,Z400,Elm. Bayi Tsl.,810647704,16645,,7/7/2023,Z101,Serel Intercompany,7/7/2023,I,90681371,SR02023000000258,TRY,514.25,0.00,"6,171.00","6,171.00","1,110.78",514.25,"6,171.00",18.16,217.93,19.74,236.93,15.53,186.33,"1,134,000",135,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340M0001,Z135,0020377978,7/5/2023,M,,,,,,0001247162,109560-563310,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"6,171.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,32,5,"7,281.78",D0012058,BAUHAUS INSAAT MALZEMELERI VE EV GE,ANTALYA,TR,07,Antalya,461.18,"5,534.16",442.90,"5,314.80"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D506055,KUTLUSER İNŞ.MALZ.TİC.SAN.LTD.ŞTİ.,TR,SAMSUN,ÇARŞAMBA,170,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,50.000,Z400,Elm Bayi Sts Sip.,,20370804,Z400,Elm. Bayi Tsl.,810647834,16662,,7/11/2023,Z101,Serel Intercompany,7/11/2023,I,90681568,SR12023000002136,TRY,704.50,0.00,"35,225.00","35,225.00","7,045.00",704.50,"35,225.00",24.67,"1,233.74",27.04,"1,351.88",21.16,"1,057.75","6,710,681",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0002,Z150,0020370804,4/27/2023,M,,,,,,0001247568,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"35,225.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,170,5,"42,270.00",506055,KUTLUSER İNŞ.MALZ.TİC.SAN.LTD.ŞTİ.,SAMSUN,TR,55,Samsun,461.18,"23,059.00",442.90,"22,145.00"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0506065,TESPA MEKANİK MÜHENDİSLİK İNŞ. TİC. SAN.,TR,ERZURUM,YAKUTİYE,20,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,120.000,Z400,Elm Bayi Sts Sip.,,20367312,Z400,Elm. Bayi Tsl.,810647841,16695,,7/14/2023,Z101,Serel Intercompany,7/14/2023,I,90682482,SR32023000000706,TRY,704.50,0.00,"84,540.00","84,540.00","16,908.00",704.50,"84,540.00",24.16,"2,899.20",26.97,"3,236.66",20.71,"2,485.07","15,069,600",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0002,Z150,0020367312,3/22/2023,M,,,,,,0001249041,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"84,540.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,"101,448.00",506065,TESPA MEKANİK MÜHENDİSLİKİNŞ. TİC.,ERZURUM,TR,25,Erzurum,461.18,"55,341.60",442.90,"53,148.00"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012057,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,İSTANBUL,KAGITHANE,62,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,12.000,Z400,Elm Bayi Sts Sip.,,20376270,Z400,Elm. Bayi Tsl.,810647880,16696,,7/14/2023,Z101,Serel Intercompany,7/14/2023,I,90682486,SR32023000000710,TRY,514.25,0.00,"6,171.00","6,171.00","1,234.20",514.25,"6,171.00",17.64,211.63,19.69,236.26,15.12,181.40,"1,134,000",135,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340M0001,Z135,0020376270,6/16/2023,M,,,,,,0001249046,109560-563307,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"6,171.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,62,5,"7,405.20",D0012057,BAUHAUS INSAAT MALZEMELERI VE EV GE,İSTANBUL,TR,34,Istanbul,461.18,"5,534.16",442.90,"5,314.80"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012059,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,İSTANBUL,ATASEHIR,62,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,12.000,Z400,Elm Bayi Sts Sip.,,20377961,Z400,Elm. Bayi Tsl.,810647885,16659,,7/11/2023,Z101,Serel Intercompany,7/11/2023,I,90681571,SR12023000002139,TRY,514.25,0.00,"6,171.00","6,171.00","1,234.20",514.25,"6,171.00",18.01,216.14,19.74,236.83,15.44,185.31,"1,134,000",135,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340M0001,Z135,0020377961,7/5/2023,M,,,,,,0001247571,109560-563273,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"6,171.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,62,5,"7,405.20",D0012059,BAUHAUS INSAAT MALZEMELERI VE EV GE,İSTANBUL,TR,34,Istanbul,461.18,"5,534.16",442.90,"5,314.80"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012060,BAUHAUS İNŞ.MALZ. EV GER.LTD.ŞTİ. (YENİM,TR,ANKARA,YENİMAHALLE,22,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,6.000,Z400,Elm Bayi Sts Sip.,,20377982,Z400,Elm. Bayi Tsl.,810647890,16675,,7/12/2023,Z101,Serel Intercompany,7/12/2023,I,90681955,SR12023000002158,TRY,514.25,0.00,"3,085.50","3,085.50",617.10,514.25,"3,085.50",17.92,107.54,19.72,118.34,15.32,91.90,"567,000",135,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340M0001,Z135,0020377982,7/5/2023,M,,,,,,0001248101,109560-563313,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"3,085.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,22,5,"3,702.60",D0012060,BAUHAUS İNŞ.MALZ. EV GER.LTD.ŞTİ.(Y,ANKARA,TR,06,Ankara,461.18,"2,767.08",442.90,"2,657.40"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009967,KOZAĞAÇ VİLLALARI,TR,Konya,MERAM,20,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,12.000,Z400,Elm Bayi Sts Sip.,,20378065,Z400,Elm. Bayi Tsl.,810648521,16783,,7/27/2023,Z101,Serel Intercompany,7/27/2023,I,90685103,SR12023000002401,TRY,704.50,0.00,"8,454.00","8,454.00","1,690.80",704.50,"8,454.00",23.63,283.56,26.16,313.94,20.30,243.63,"1,657,656",150,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340D0002,Z150,0020378065,7/12/2023,M,,,,,,0001254408,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"8,454.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,"10,144.80",509021,BEYAZ SARAY MÜH. MAD. İNŞ.SAN. VE T,KONYA,TR,42,Konya,461.18,"5,534.16",442.90,"5,314.80"
202307,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012055,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,BURSA,NILÜFER,32,223ZS00002,ZETA SLIM YAVAŞ KP. KLOZET KAPAĞI,12.000,Z400,Elm Bayi Sts Sip.,,20377970,Z400,Elm. Bayi Tsl.,810647888,16694,,7/14/2023,Z101,Serel Intercompany,7/14/2023,I,90682489,SR32023000000713,TRY,514.25,0.00,"6,171.00","6,171.00","1,234.20",514.25,"6,171.00",17.64,211.63,19.69,236.26,15.12,181.40,"1,134,000",135,,4360,1040042,ANTI.BAK,SOFT,,KLOZET KAPAĞI,K.KAPAĞI MAMUL,KAPAK MAMUL,A2340M0001,Z135,0020377970,7/5/2023,M,,,,,,0001249052,109560-563299,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"6,171.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,32,5,"7,405.20",D0012055,BAUHAUS INSAAT MALZEMELERI VE EV GE,BURSA,TR,16,Bursa,461.18,"5,534.16",442.90,"5,314.80"
