Dönem,Dağıtım kanalı,Müşteri Hesap Grubu,Müş.Hesap Grubu Tnm,Sipariş Veren,Sipariş Veren İsim,Malı Teslim Alan Kodu,Malı Teslim Alan Adı,Ülke anahtarı,Yerleşim yeri,Mahalle,Fatura Kalemi,Malzeme,Malzeme Tanımı,Faturalama Miktar,Satış belgesi türü,Sipariş Türü Tanımı,Versiyon,Satış belgesi,Teslimat türü,Teslimat Türü Tanımı,Teslimat Numarası,Nakliye numarası,İrsaliye Numarası,Mal çıkış Tarihi,Fatura Türü,Fatura Türü Tanımı,Fatura Tarihi,Faturalama Tipi,Fatura Numarası,Referans No,Belge para birimi,Birim Fiyat,Eleks Birim Fiyat,Net değer,Toplam Tutar,Vergi tutarı,TRY Birim Fiyat,TRY Toplam Tutar,EUR Birim Fiyat,EUR Toplam Tutar,USD Birim Fiyat,USD Toplam Tutar,GBP Birim Fiyat,GBP Toplam Tutar,Vade Gün,Satış Vade Günü,Satış Vade Günü,Değerleme sınıfı,Mal Grubu,Malzeme Kod 1,Malzeme Kod 2,Malzeme Kod 3,Malzeme Kod 4,Malzeme Kod 5,Malzeme Türü,Fatura Koşul Kodu,Ödeme koşulu,Koşul kodu,Fiyatlanadırma Tarihi,Kur tipi,Eur Kur,Usd Kur,Gbp Kur,Sipariş Nedeni,Satış bürosu,Belge koşulu no.,SA sipariş numarası,Incoterms,Incoterms (bölüm 2),Ödeyen,Ödeyenin İsmi,Ödeyen Müşteri İl Kodu,Ödeyen Müşteri İlçe Kodu,Ara toplam 4,Ad,Ad 2,Kalem,SD belgesi tipi,Toplam Tutar,Sipariş Veren,Sipariş Veren Ad,Sip.Veren.Kent,Sip.Veren.Ülke,Sip.Veren.Bölge,Sip.Veren.Bölge Adı,Standart fiyat,Std. Fiyat Toplam,Fiili Fiyat,Fiili Fiyat Toplam
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0502029,RB.EFE YAPI TİC. İNŞ.TAAH. SAN.LTD.ŞTİ.,TR,ANKARA,Etimesgut,260,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",48.000,Z400,Elm Bayi Sts Sip.,,20376808,Z400,Elm. Bayi Tsl.,810644490,16598,,6/22/2023,Z101,Serel Intercompany,6/22/2023,I,90678683,SR12023000002079,TRY,936.22,0.00,"44,938.56","44,938.56","8,088.93",936.22,"44,938.56",36.41,"1,747.81",39.76,"1,908.28",31.29,"1,501.75","8,560,410",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0004,Z150,0020376808,6/21/2023,M,,,,,,0001243099,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"44,938.56",ELMOR TESİSAT MALZ.TİC.A.Ş.,,260,5,"53,027.49",502029,RB.EFE YAPI TİC. İNŞ.TAAH. SAN.LTD.,ANKARA,TR,06,Ankara,932.35,"44,752.80",914.51,"43,896.48"
202306,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,2600,EKREM SERDAR ELÇE,TR,MANİSA,YUNUSEMRE,21,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",1.000,Z100,Serel Yİ Satış,4500249280,15191,ZT01,Serel Yurtiçi Tesl.,80205353,16595,,6/22/2023,Z100,Serel Yİ Satış,6/22/2023,L,90678696,SR12023000002091,TRY,932.29,0.00,932.29,932.29,167.81,932.29,932.29,36.26,36.26,39.59,39.59,31.16,31.16,0,0,0,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,EMAR202301,Z000,0000015191,6/21/2023,M,,,,,1099,0001243114,4500249280,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,SANAYİ VE TİCARET A.Ş.,21,M,"1,100.10",2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,ISTANBUL,TR,34,Istanbul,932.35,932.35,914.51,914.51
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D1201001,ELMOR AŞ.- MANİSA DEPO,TR,MANİSA,YUNUSEMRE,11,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",6.000,Z100,Serel Yİ Satış,,14966,ZT01,Serel Yurtiçi Tesl.,80204052,16498,,6/8/2023,Z100,Serel Yİ Satış,6/8/2023,L,90675072,SR12023000001879,TRY,981.75,0.00,"5,890.50","5,890.50","1,060.29",981.75,"5,890.50",39.87,239.21,42.65,255.88,34.34,206.07,0,0,0,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,,Z000,0000014966,6/7/2023,M,,,,,1099,0001236632,0480005733,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,M,"6,950.79",4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,TR,34,Istanbul,932.35,"5,594.10",914.51,"5,487.06"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D1201001,ELMOR AŞ.- MANİSA DEPO,TR,MANİSA,YUNUSEMRE,11,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",6.000,Z100,Serel Yİ Satış,,14967,ZT01,Serel Yurtiçi Tesl.,80204053,16505,,6/9/2023,Z100,Serel Yİ Satış,6/9/2023,L,90675777,SR42023000000194,TRY,981.75,0.00,"5,890.50","5,890.50","1,060.29",981.75,"5,890.50",39.25,235.52,42.10,252.58,33.84,203.02,0,0,0,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,,Z000,0000014967,6/7/2023,M,,,,,1099,0001237941,0480005734,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,M,"6,950.79",4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,TR,34,Istanbul,932.35,"5,594.10",914.51,"5,487.06"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D1201001,ELMOR AŞ.- MANİSA DEPO,TR,MANİSA,YUNUSEMRE,11,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",6.000,Z100,Serel Yİ Satış,,14973,ZT01,Serel Yurtiçi Tesl.,80204098,16502,,6/9/2023,Z100,Serel Yİ Satış,6/9/2023,L,90675781,SR42023000000198,TRY,981.75,0.00,"5,890.50","5,890.50","1,060.29",981.75,"5,890.50",39.25,235.52,42.10,252.58,33.84,203.02,0,0,0,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,,Z000,0000014973,6/8/2023,M,,,,,1099,0001237945,0480005741,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,M,"6,950.79",4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,TR,34,Istanbul,932.35,"5,594.10",914.51,"5,487.06"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D1201001,ELMOR AŞ.- MANİSA DEPO,TR,MANİSA,YUNUSEMRE,11,6712GDS110H,"FRIENDLY BTW KLOZET (61x35,5)",12.000,Z100,Serel Yİ Satış,,14981,ZT01,Serel Yurtiçi Tesl.,80204106,16501,,6/9/2023,Z100,Serel Yİ Satış,6/9/2023,L,90675785,SR42023000000202,TRY,981.75,0.00,"11,781.00","11,781.00","2,120.58",981.75,"11,781.00",39.25,471.05,42.10,505.16,33.84,406.03,0,0,0,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,,Z000,0000014981,6/8/2023,M,,,,,1099,0001237949,0480005749,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,M,"13,901.58",4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,TR,34,Istanbul,932.35,"11,188.20",914.51,"10,974.12"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0001511,TARA YAPI MALZEMELERI TIC. VE SAN. A.S.,TR,İSTANBUL,AYAZAĞA/KAĞITHANE,80,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",50.000,Z400,Elm Bayi Sts Sip.,,20370215,Z400,Elm. Bayi Tsl.,810641114,16483,,6/6/2023,Z101,Serel Intercompany,6/6/2023,I,90674776,SR22023000000351,TRY,"1,095.63",0.00,"54,781.50","54,781.50","9,860.67","1,095.63","54,781.50",48.46,"2,422.83",51.81,"2,590.57",41.86,"2,093.20","9,887,063",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020370215,4/19/2023,M,,,,,,0001236141,8472,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"54,781.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,80,5,"64,642.17",501003,TARA YAPI MALZ. TİC. VE SAN. A.Ş.,İSTANBUL,TR,34,Istanbul,906.37,"45,318.50",781.66,"39,083.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0006433,METSEL YAPI MALZ.İNŞ.TUR.SAN.TİC.LTD.ŞTİ,TR,İzmir,ÇIĞLI,10,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",48.000,Z400,Elm Bayi Sts Sip.,,20370242,Z400,Elm. Bayi Tsl.,810641275,16489,,6/7/2023,Z101,Serel Intercompany,6/7/2023,I,90674782,SR12023000001845,TRY,"1,095.63",0.00,"52,590.24","52,590.24","9,466.24","1,095.63","52,590.24",47.72,"2,290.71",51.06,"2,451.02",41.19,"1,976.95","9,491,580",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020370242,4/19/2023,M,,,,,,0001236147,FRIENDLY K BTW,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"52,590.24",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"62,056.48",503001,İZMİR TARA YAPI MALZ. TİC.SAN. A.Ş.,İZMİR,TR,35,Izmir,906.37,"43,505.76",781.66,"37,519.68"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012108,KOCTAS YAPI MARKETLERI TICARET A.S.  ( A,TR,ANKARA,YENIMAHALLE,11,6726GDS110H,FRIENDLY RIMLESS 4 LÜ SET,6.000,Z400,Elm Bayi Sts Sip.,,20372246,Z400,Elm. Bayi Tsl.,810641380,16498,,6/8/2023,Z101,Serel Intercompany,6/8/2023,I,90675064,SR12023000001871,TRY,981.75,0.00,"5,890.50","5,890.50","1,060.29",981.75,"5,890.50",39.87,239.21,42.65,255.88,34.34,206.07,"1,202,850",135,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340M0001,Z135,0020372246,5/17/2023,M,,,,,,0001236622,5304248913,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"5,890.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,5,"6,950.79",D0012108,KOCTAS YAPI MARKETLERI TICARET A.S.,ANKARA,TR,06,Ankara,906.37,"5,438.22",781.66,"4,689.96"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012722,KOÇTAŞ YAPI MARKETLERİ TİCARET A.Ş. ÜMRA,TR,İSTANBUL,ÜMRANİYE,11,6726GDS110H,FRIENDLY RIMLESS 4 LÜ SET,24.000,Z400,Elm Bayi Sts Sip.,,20364472,Z400,Elm. Bayi Tsl.,810641641,16502,,6/9/2023,Z101,Serel Intercompany,6/9/2023,I,90675745,SR42023000000162,TRY,981.75,0.00,"23,562.00","23,562.00","4,241.16",981.75,"23,562.00",39.25,942.09,42.10,"1,010.33",33.84,812.07,"4,811,400",135,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340M0001,Z135,0020364472,2/16/2023,M,,,,,,0001237907,6700632826,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"23,562.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,5,"27,803.16",D0012722,KOÇTAŞ YAPI MARKETLERİ TİCARET A.Ş.,İSTANBUL,TR,34,Istanbul,906.37,"21,752.88",781.66,"18,759.84"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012718,KOÇTAŞ YAPI MARKETLERİ TİCARET A.Ş. MANİ,TR,MANİSA,YUNUSEMRE,11,6726GDS110H,FRIENDLY RIMLESS 4 LÜ SET,24.000,Z400,Elm Bayi Sts Sip.,,20364468,Z400,Elm. Bayi Tsl.,810641640,16469,,6/15/2023,Z101,Serel Intercompany,6/15/2023,I,90677106,SR12023000001946,TRY,981.75,0.00,"23,562.00","23,562.00","4,241.16",981.75,"23,562.00",38.52,924.57,41.60,998.44,32.99,791.75,"4,811,400",135,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340M0001,Z135,0020364468,2/16/2023,M,,,,,,0001240188,6700632822,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"23,562.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,5,"27,803.16",D0012718,KOÇTAŞ YAPI MARKETLERİ TİCARET A.Ş.,MANİSA,TR,45,Manisa,906.37,"21,752.88",781.66,"18,759.84"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0003744,MEHMET CEYLAN YAPI MALZEMELERI NAKL IYE,TR,İZMİR,ÇAMDİBİ,30,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",24.000,Z400,Elm Bayi Sts Sip.,,20375051,Z400,Elm. Bayi Tsl.,810641352,16497,,6/8/2023,Z101,Serel Intercompany,6/8/2023,I,90675055,SR12023000001862,TRY,"1,095.63",0.00,"26,295.12","26,295.12","4,733.12","1,095.63","26,295.12",44.49,"1,067.83",47.59,"1,142.22",38.33,919.88,"5,009,445",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020375051,6/7/2023,M,,,,,,0001236611,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"26,295.12",ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,"31,028.24",503059,MEHMET CEYLAN YAPI MALZ.NAK.TUR.İNŞ,İZMİR,TR,35,Izmir,906.37,"21,752.88",781.66,"18,759.84"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0502029,RB.EFE YAPI TİC. İNŞ.TAAH. SAN.LTD.ŞTİ.,TR,ANKARA,Etimesgut,280,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",10.000,Z400,Elm Bayi Sts Sip.,,20376808,Z400,Elm. Bayi Tsl.,810644591,16602,,6/23/2023,Z101,Serel Intercompany,6/23/2023,I,90678850,SR02023000000211,TRY,"1,008.07",0.00,"10,080.70","10,080.70","1,814.53","1,008.07","10,080.70",38.81,388.12,42.67,426.72,33.47,334.66,"1,920,288",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0004,Z150,0020376808,6/21/2023,M,,,,,,0001243508,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"10,080.70",ELMOR TESİSAT MALZ.TİC.A.Ş.,,280,5,"11,895.23",502029,RB.EFE YAPI TİC. İNŞ.TAAH. SAN.LTD.,ANKARA,TR,06,Ankara,906.37,"9,063.70",781.66,"7,816.60"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012714,DEPOFIX KOÇTAŞ YAPI MARKETLERİ TİC.A.Ş.,TR,KOCAELİ,GEBZE,11,6726GDS110H,FRIENDLY RIMLESS 4 LÜ SET,180.000,Z400,Elm Bayi Sts Sip.,,20363888,Z400,Elm. Bayi Tsl.,810642845,16546,,6/20/2023,Z101,Serel Intercompany,6/20/2023,I,90678046,SR12023000001997,TRY,981.75,0.00,"176,715.00","176,715.00","31,808.70",981.75,"176,715.00",38.02,"6,844.48",41.53,"7,476.17",32.47,"5,845.05","36,085,500",135,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340M0001,Z135,0020363888,1/30/2023,M,,,,,,0001241977,6200098507,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"176,715.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,5,"208,523.70",D0012714,DEPOFIX KOÇTAŞ YAPI MARKETLERİ TİC.,KOCAELİ,TR,41,Kocaeli,906.37,"163,146.60",781.66,"140,698.80"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D506055,KUTLUSER İNŞ.MALZ.TİC.SAN.LTD.ŞTİ.,TR,SAMSUN,ÇARŞAMBA,50,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",74.000,Z400,Elm Bayi Sts Sip.,,20370804,Z400,Elm. Bayi Tsl.,810643741,16569,,6/20/2023,Z101,Serel Intercompany,6/20/2023,I,90678050,SR12023000002001,TRY,"1,095.63",0.00,"81,076.62","81,076.62","14,593.79","1,095.63","81,076.62",42.44,"3,140.24",46.35,"3,430.06",36.24,"2,681.70","15,445,790",150,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340D0002,Z150,0020370804,4/27/2023,M,,,,,,0001241982,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"81,076.62",ELMOR TESİSAT MALZ.TİC.A.Ş.,,50,5,"95,670.41",506055,KUTLUSER İNŞ.MALZ.TİC.SAN.LTD.ŞTİ.,SAMSUN,TR,55,Samsun,906.37,"67,071.38",781.66,"57,842.84"
202306,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,2600,TUGAY ESEN,TR,İSTANBUL,ÜSKÜDAR,10,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",1.000,Z100,Serel Yİ Satış,4500246433,14923,ZT01,Serel Yurtiçi Tesl.,80203605,16478,,6/2/2023,Z100,Serel Yİ Satış,6/2/2023,L,90674615,SR32023000000616,TRY,"1,084.24",0.00,"1,084.24","1,084.24",195.16,"1,084.24","1,084.24",48.85,48.85,52.25,52.25,42.05,42.05,"130,109",120,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,EMAR202302,Z120,0000014923,6/2/2023,M,,,,,1099,0001235627,4500246433,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,SANAYİ VE TİCARET A.Ş.,10,M,"1,279.40",2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,ISTANBUL,TR,34,Istanbul,906.37,906.37,781.66,781.66
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D1201001,ELMOR AŞ.- MANİSA DEPO,TR,MANİSA,YUNUSEMRE,11,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",10.000,Z100,Serel Yİ Satış,,15195,ZT01,Serel Yurtiçi Tesl.,80205370,16599,,6/22/2023,Z100,Serel Yİ Satış,6/22/2023,L,90678690,SR12023000002086,TRY,"1,008.07",0.00,"10,080.70","10,080.70","1,814.52","1,008.07","10,080.70",39.21,392.07,42.81,428.07,33.69,336.88,0,0,0,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,,Z000,0000015195,6/21/2023,M,,,,,1099,0001243107,0480005901,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,M,"11,895.22",4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,TR,34,Istanbul,906.37,"9,063.70",781.66,"7,816.60"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D1201001,ELMOR AŞ.- MANİSA DEPO,TR,MANİSA,YUNUSEMRE,11,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",10.000,Z100,Serel Yİ Satış,,15194,ZT01,Serel Yurtiçi Tesl.,80205369,16599,,6/22/2023,Z100,Serel Yİ Satış,6/22/2023,L,90678689,SR12023000002085,TRY,"1,008.07",0.00,"10,080.70","10,080.70","1,814.53","1,008.07","10,080.70",39.21,392.07,42.81,428.07,33.69,336.88,0,0,0,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,,Z000,0000015194,6/21/2023,M,,,,,1099,0001243106,0480005900,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,M,"11,895.23",4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,TR,34,Istanbul,906.37,"9,063.70",781.66,"7,816.60"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D1201001,ELMOR AŞ.- MANİSA DEPO,TR,MANİSA,YUNUSEMRE,11,6726GDS110H,"FRIENDLY BTW KLOZET (60x35,5)",30.000,Z100,Serel Yİ Satış,,15212,ZT01,Serel Yurtiçi Tesl.,80205486,16607,,6/23/2023,Z100,Serel Yİ Satış,6/23/2023,L,90678855,SR02023000000142,TRY,"1,008.07",0.00,"30,242.10","30,242.10","5,443.58","1,008.07","30,242.10",38.81,"1,164.36",42.67,"1,280.15",33.47,"1,003.98",0,0,0,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,,Z000,0000015212,6/22/2023,M,,,,,1099,0001243565,0480005915,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,M,"35,685.68",4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,TR,34,Istanbul,906.37,"27,191.10",781.66,"23,449.80"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012135,KOCTAS YAPI MARKETLERI TICARET A.S.  ( A,TR,ANKARA,YENIMAHALLE,11,6726GDS110H,FRIENDLY RIMLESS 4 LÜ SET,1.000,Z400,Elm Bayi Sts Sip.,,20361906,Z400,Elm. Bayi Tsl.,810641638,16509,,6/12/2023,Z101,Serel Intercompany,6/12/2023,I,90675801,SR12023000001888,TRY,981.75,0.00,981.75,981.75,176.70,981.75,981.75,38.91,38.91,41.90,41.90,33.44,33.44,"200,475",135,,4350,1040041,VC,TAKIM,ORTA,BTW,BTW,SERAMİK MAMUL,A2340M0001,Z135,0020361906,1/24/2023,M,,,,,,0001237965,6700622190,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,981.75,ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,5,"1,158.45",D0012135,KOCTAS YAPI MARKETLERI TICARET A.S.,ANKARA,TR,06,Ankara,906.37,906.37,781.66,781.66
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009915,ORMAN İŞLETME LOJMANLARI,TR,Mersin,AKDENIZ,40,0120STS110H,PİSUAR ARA BÖLME,18.000,Z400,Elm Bayi Sts Sip.,,20372674,Z400,Elm. Bayi Tsl.,810641081,16482,,6/6/2023,Z101,Serel Intercompany,6/6/2023,I,90675045,SR32023000000626,TRY,383.72,0.00,"6,906.96","6,906.96","1,243.25",383.72,"6,906.96",16.97,305.48,18.15,326.62,14.66,263.91,"1,246,590",150,,4350,1040041,VC,TEK,ALT,ARABÖLME,ARABÖLME,SERAMİK MAMUL,A2340D0002,Z150,0020372674,5/22/2023,M,,,,,,0001236582,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"6,906.96",ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,"8,150.21",504049,YENİOCAK YAPI VE SIHHİ TES. MALZ.İN,HATAY,TR,31,Hatay,263.28,"4,739.04",308.07,"5,545.26"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0005402,EKIP YAPI MALZ.TAAH.NAKL.VE TIC.LTD  STI,TR,TRABZON,AKÇAABAT,210,0120STS110H,PİSUAR ARA BÖLME,15.000,Z400,Elm Bayi Sts Sip.,,20375356,Z400,Elm. Bayi Tsl.,810643746,16570,,6/20/2023,Z101,Serel Intercompany,6/20/2023,I,90678053,SR12023000002004,TRY,383.72,0.00,"5,755.80","5,755.80","1,036.04",383.72,"5,755.80",14.86,222.93,16.23,243.51,12.69,190.38,"1,038,825",150,,4350,1040041,VC,TEK,ALT,ARABÖLME,ARABÖLME,SERAMİK MAMUL,A2340D0002,Z150,0020375356,6/9/2023,M,,,,,,0001241985,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"5,755.80",ELMOR TESİSAT MALZ.TİC.A.Ş.,,210,5,"6,791.84",506026,EKİP YAPI MALZ.TAAH.NAK.TİC.LTD.ŞTİ,TRABZON,TR,61,Trabzon,263.28,"3,949.20",308.07,"4,621.05"
