Dönem,Dağıtım kanalı,Müşteri Hesap Grubu,Müş.Hesap Grubu Tnm,Sipariş Veren,Sipariş Veren İsim,Malı Teslim Alan Kodu,Malı Teslim Alan Adı,Ülke anahtarı,Kent,Semt,Fatura Kalemi,Malzeme,Malzeme Tanımı,Faturalama Miktar,Satış belgesi türü,Sipariş Türü Tanımı,Versiyon,Satış belgesi,Teslimat türü,Teslimat Türü Tanımı,Teslimat Numarası,Nakliye numarası,İrsaliye Numarası,Mal çıkış Tarihi,Fatura Türü,Fatura Türü Tanımı,Fatura Tarihi,Faturalama Tipi,Fatura Numarası,Referans No,Belge para birimi,Birim Fiyat,Eleks Birim Fiyat,Net değer,Toplam Tutar,Vergi tutarı,TRY Birim Fiyat,TRY Toplam Tutar,EUR Birim Fiyat,EUR Toplam Tutar,USD Birim Fiyat,USD Toplam Tutar,GBP Birim Fiyat,GBP Toplam Tutar,Vade Gün,Satış Vade Günü,Satış Vade Günü,Değerleme sınıfı,Mal Grubu,Malzeme Kod 1,Malzeme Kod 2,Malzeme Kod 3,Malzeme Kod 4,Malzeme Kod 5,Malzeme Türü,Fatura Koşul Kodu,Ödeme koşulu,Koşul kodu,Fiyatlanadırma Tarihi,Kur tipi,Eur Kur,Usd Kur,Gbp Kur,Sipariş Nedeni,Satış bürosu,Belge koşulu no.,SA sipariş numarası,Incoterms,Incoterms (bölüm 2),Ödeyen,Ödeyenin İsmi,Ödeyen Müşteri İl Kodu,Ödeyen Müşteri İlçe Kodu,Ara toplam 4,Ad,Ad 2,Kalem,SD belgesi tipi,Toplam Tutar,Sipariş Veren,Sipariş Veren Ad,Sip.Veren.Kent,Sip.Veren.Ülke,Sip.Veren.Bölge,Sip.Veren.Bölge Adı,Standart fiyat,Std. Fiyat Toplam,Fiili Fiyat,Fiili Fiyat Toplam
202303,43,1251,TOPLULUK DIŞI IC PIYASA,22556,Hare Prefabrik,22556,Hare Prefabrik,TR,MANİSA,Yunusemre,10,0417USS110H,ÜST. GRŞ. HELATAŞI (60x50),42.000,Z100,Serel Yİ Satış,,14409,ZT01,Serel Yurtiçi Tesl.,80197678,16001,,3/3/2023,Z100,Serel Yİ Satış,3/3/2023,L,90655050,KA32023000000002,TRY,175.00,0.00,7350.00,7350.00,1323.00,175.00,7350.00,8.73,366.50,9.28,389.57,7.76,325.80,0,0,0,4350,1040041,VC,TEK,ALT,HELATAŞI,HELATAŞI,SERAMİK MAMUL,,Z000,0000014409,3/2/2023,M,,,,,,0001201631,1,,,22556,Hare Prefabrik,MANİSA,Yunusemre,0.00,Hare Prefabrik,,10,M,8673.00,22556,Hare Prefabrik,MANİSA,TR,45,Manisa,123.24,5176.08,353.67,14854.14
202303,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,2600,EMAR AŞ. MANİSA DEPO,TR,MANİSA,YUNUSEMRE,200,150990400771,8236 MONTAJ TAKOZU 4 (DUBEL),1000.000,Z100,Serel Yİ Satış,4500235933,14489,ZT01,Serel Yurtiçi Tesl.,80197894,16062,,3/16/2023,Z100,Serel Yİ Satış,3/16/2023,L,90657109,SR12023000000999,TRY,8.40,0.00,8400.00,8400.00,1512.00,8.40,8400.00,0.41,414.77,0.44,443.08,0.37,366.19,756000,90,,,1040048,,,,DİĞER MALZEME,,,EMAR202304,Z090,0000014489,3/13/2023,M,,,,,1099,0001205116,4500235933,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.,SAN.VE TİC.A.Ş.,200,M,9912.00,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.,ISTANBUL,TR,34,Istanbul,0.00,0.00,0.00,0.00
202303,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,,EMAR SATIŞ SONRASI MÜŞTERİ HİZ. SAN.VE T,TR,ISTANBUL,ŞİŞLİ,10,FFARKKAPAK,FİYAT FARKI KLOZET KAPAĞI,-1.000,ZA01,Serel Alacak Dekontu,,60001312,,,60001312,,,,ZA01,Serel Alacak Dekontu,3/20/2023,A,900026704,0000000000000000,TRY,1549.82,0.00,1549.82,1549.82,278.97,1549.82,-1549.82,76.69,-76.69,81.66,-81.66,67.36,-67.36,0,0,0,,1040042,,,,,,,,Z000,0060001312,,M,,,,Z27,1099,0001210395,EA022030000000327,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.,SAN.VE TİC.A.Ş.,10,O,-1270.85,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.,ISTANBUL,TR,34,Istanbul,0.00,0.00,0.00,0.00
202303,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,,EMAR SATIŞ SONRASI MÜŞTERİ HİZ. SAN.VE T,TR,ISTANBUL,ŞİŞLİ,20,FFARKMALZEME,FİYAT FARKI MALZEME,-1.000,ZA01,Serel Alacak Dekontu,,60001312,,,60001312,,,,ZA01,Serel Alacak Dekontu,3/20/2023,A,900026704,0000000000000000,TRY,12988.19,0.00,12988.19,12988.19,2337.87,12988.19,-12988.19,642.73,-642.73,684.36,-684.36,564.49,-564.49,0,0,0,,1040048,,,,,,,,Z000,0060001312,,M,,,,Z27,1099,0001210395,EA022030000000327,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.,SAN.VE TİC.A.Ş.,20,O,-10650.32,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.,ISTANBUL,TR,34,Istanbul,0.00,0.00,0.00,0.00
202303,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0001392,ETD YAPI,TR,ADANA,SEYHAN,30,TP08STL110H,SERAMİK TAPA VE LAV. SİFONU,39.000,Z400,Elm Bayi Sts Sip.,,20363820,Z400,Elm. Bayi Tsl.,810622860,15994,,3/2/2023,Z101,Serel Intercompany,3/2/2023,I,90654969,SR42023000000029,TRY,171.33,0.00,6681.87,6681.87,1202.74,171.33,6681.87,8.53,332.69,9.08,354.19,7.54,294.10,1272945,150,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2340D0002,Z150,0020363820,1/30/2023,M,,,,,,0001201541,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,6681.87,ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,7884.61,504038,NOVAPLAST İNŞ.MALZ.SAN.VE TİC.A.Ş.,ADANA,TR,01,Adana,58.93,2298.27,66.57,2596.23
202303,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012059,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,İSTANBUL,ATASEHIR,40,TP08STL110H,SERAMIK TAPA VE LAV. SIFONU,50.000,Z400,Elm Bayi Sts Sip.,,20361610,Z400,Elm. Bayi Tsl.,810622884,15999,,3/3/2023,Z101,Serel Intercompany,3/3/2023,I,90654989,SR32023000000285,TRY,171.33,0.00,8566.50,8566.50,1541.96,171.33,8566.50,8.54,427.16,9.08,454.05,7.59,379.72,1603350,150,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2340D0002,Z150,0020361610,1/23/2023,M,,,,,,0001201561,109560-499677,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,8566.50,ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,10108.46,D0012059,BAUHAUS INSAAT MALZEMELERI VE EV GE,İSTANBUL,TR,34,Istanbul,58.93,2946.50,66.57,3328.50
202303,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012060,BAUHAUS İNŞ.MALZ. EV GER.LTD.ŞTİ. (YENİM,TR,ANKARA,YENİMAHALLE,20,TP08STL110H,SERAMIK TAPA VE LAV. SIFONU,10.000,Z400,Elm Bayi Sts Sip.,,20361456,Z400,Elm. Bayi Tsl.,810622895,15996,,3/3/2023,Z101,Serel Intercompany,3/3/2023,I,90654999,SR32023000000295,TRY,171.33,0.00,1713.30,1713.30,308.39,171.33,1713.30,8.54,85.43,9.08,90.81,7.59,75.94,320670,150,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2340D0002,Z150,0020361456,1/23/2023,M,,,,,,0001201571,109560-499715,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,1713.30,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,2021.69,D0012060,BAUHAUS İNŞ.MALZ. EV GER.LTD.ŞTİ.(Y,ANKARA,TR,06,Ankara,58.93,589.30,66.57,665.70
202303,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012054,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,ANKARA,KEÇIÖREN,20,TP08STL110H,SERAMIK TAPA VE LAV. SIFONU,10.000,Z400,Elm Bayi Sts Sip.,,20361545,Z400,Elm. Bayi Tsl.,810622907,15997,,3/3/2023,Z101,Serel Intercompany,3/3/2023,I,90655011,SR32023000000307,TRY,171.33,0.00,1713.30,1713.30,308.39,171.33,1713.30,8.54,85.43,9.08,90.81,7.59,75.94,320670,150,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2340D0002,Z150,0020361545,1/23/2023,M,,,,,,0001201583,109560-499697,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,1713.30,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,2021.69,D0012054,BAUHAUS INSAAT MALZEMELERI VE EV GE,ANKARA,TR,06,Ankara,58.93,589.30,66.57,665.70
202303,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012053,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,ANKARA,ÇANKAYA,20,TP08STL110H,SERAMIK TAPA VE LAV. SIFONU,40.000,Z400,Elm Bayi Sts Sip.,,20361560,Z400,Elm. Bayi Tsl.,810622919,15996,,3/3/2023,Z101,Serel Intercompany,3/3/2023,I,90655023,SR32023000000319,TRY,171.33,0.00,6853.20,6853.20,1233.57,171.33,6853.20,8.54,341.73,9.08,363.24,7.59,303.78,1282680,150,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2340D0002,Z150,0020361560,1/23/2023,M,,,,,,0001201595,109560-499691,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,6853.20,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,8086.77,D0012053,BAUHAUS INSAAT MALZEMELERI VE EV GE,ANKARA,TR,06,Ankara,58.93,2357.20,66.57,2662.80
202303,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012056,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,İSTANBUL,BAKIRKÖY,30,TP08STL110H,SERAMIK TAPA VE LAV. SIFONU,20.000,Z400,Elm Bayi Sts Sip.,,20361505,Z400,Elm. Bayi Tsl.,810622945,15998,,3/3/2023,Z101,Serel Intercompany,3/3/2023,I,90655037,SR32023000000333,TRY,171.33,0.00,3426.60,3426.60,616.78,171.33,3426.60,8.54,170.86,9.08,181.62,7.59,151.89,641340,150,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2340D0002,Z150,0020361505,1/23/2023,M,,,,,,0001201609,109560-499704,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,3426.60,ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,4043.38,D0012056,BAUHAUS INSAAT MALZEMELERI VE EV GE,İSTANBUL,TR,34,Istanbul,58.93,1178.60,66.57,1331.40
202303,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012051,BAUHAUS INSAAT MALZEMELERI VE EV GE RECL,TR,İSTANBUL,AVCILAR,40,TP08STL110H,SERAMIK TAPA VE LAV. SIFONU,15.000,Z400,Elm Bayi Sts Sip.,,20361576,Z400,Elm. Bayi Tsl.,810622956,15998,,3/3/2023,Z101,Serel Intercompany,3/3/2023,I,90655048,SR32023000000344,TRY,171.33,0.00,2569.95,2569.95,462.59,171.33,2569.95,8.54,128.15,9.08,136.21,7.59,113.92,481005,150,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2340D0002,Z150,0020361576,1/23/2023,M,,,,,,0001201621,109560-499688,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,2569.95,ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,3032.54,D0012051,BAUHAUS INSAAT MALZEMELERI VE EV GE,İSTANBUL,TR,34,Istanbul,58.93,883.95,66.57,998.55
